sample_name,specimen_id,group_value,strategy,split_id,membership
E04-20240221-6W,E04,E04,group_shuffle,gss_1,train
E04-20240306-8W,E04,E04,group_shuffle,gss_1,train
E04-20240320-10W,E04,E04,group_shuffle,gss_1,train
E04-20240405-12W,E04,E04,group_shuffle,gss_1,train
E04-20240417-14W,E04,E04,group_shuffle,gss_1,train
E04-20240508-17W,E04,E04,group_shuffle,gss_1,train
E04-20240522-19W,E04,E04,group_shuffle,gss_1,train
E04-20240529-20W,E04,E04,group_shuffle,gss_1,train
E04-20240619-23W,E04,E04,group_shuffle,gss_1,train
E04-20240626-24W,E04,E04,group_shuffle,gss_1,train
E04-20240710-26W,E04,E04,group_shuffle,gss_1,train
E04-20240724-28W,E04,E04,group_shuffle,gss_1,train
E04-20240807-30W,E04,E04,group_shuffle,gss_1,train
E04-20240902-33W,E04,E04,group_shuffle,gss_1,train
E04-20240918-36W,E04,E04,group_shuffle,gss_1,train
E06-20240110-0W,E06,E06,group_shuffle,gss_1,train
E06-20240124-2W,E06,E06,group_shuffle,gss_1,train
E06-20240207-4W,E06,E06,group_shuffle,gss_1,train
E06-20240221-6W,E06,E06,group_shuffle,gss_1,train
E06-20240306-8W,E06,E06,group_shuffle,gss_1,train
E06-20240320-10W,E06,E06,group_shuffle,gss_1,train
E06-20240405-12W,E06,E06,group_shuffle,gss_1,train
E06-20240417-14W,E06,E06,group_shuffle,gss_1,train
E06-20240508-17W,E06,E06,group_shuffle,gss_1,train
E06-20240522-19W,E06,E06,group_shuffle,gss_1,train
E06-20240529-20W,E06,E06,group_shuffle,gss_1,train
E06-20240619-23W,E06,E06,group_shuffle,gss_1,train
E06-20240626-24W,E06,E06,group_shuffle,gss_1,train
E06-20240710-26W,E06,E06,group_shuffle,gss_1,train
E06-20240724-28W,E06,E06,group_shuffle,gss_1,train
E06-20240807-30W,E06,E06,group_shuffle,gss_1,train
E06-20240902-33W,E06,E06,group_shuffle,gss_1,train
E06-20240918-36W,E06,E06,group_shuffle,gss_1,train
F01-20240110-0W,F01,F01,group_shuffle,gss_1,train
F01-20240124-2W,F01,F01,group_shuffle,gss_1,train
F01-20240207-4W,F01,F01,group_shuffle,gss_1,train
F01-20240221-6W,F01,F01,group_shuffle,gss_1,train
F01-20240306-8W,F01,F01,group_shuffle,gss_1,train
F01-20240320-10W,F01,F01,group_shuffle,gss_1,train
F01-20240405-12W,F01,F01,group_shuffle,gss_1,train
F01-20240417-14W,F01,F01,group_shuffle,gss_1,train
F01-20240508-17W,F01,F01,group_shuffle,gss_1,train
F01-20240522-19W,F01,F01,group_shuffle,gss_1,train
F01-20240529-20W,F01,F01,group_shuffle,gss_1,train
F01-20240619-23W,F01,F01,group_shuffle,gss_1,train
F01-20240626-24W,F01,F01,group_shuffle,gss_1,train
F01-20240710-26W,F01,F01,group_shuffle,gss_1,train
F01-20240724-28W,F01,F01,group_shuffle,gss_1,train
F01-20240807-30W,F01,F01,group_shuffle,gss_1,train
F01-20240902-33W,F01,F01,group_shuffle,gss_1,train
F01-20240918-36W,F01,F01,group_shuffle,gss_1,train
F02-20240110-0W,F02,F02,group_shuffle,gss_1,train
F02-20240124-2W,F02,F02,group_shuffle,gss_1,train
F02-20240207-4W,F02,F02,group_shuffle,gss_1,train
F02-20240221-6W,F02,F02,group_shuffle,gss_1,train
F02-20240306-8W,F02,F02,group_shuffle,gss_1,train
F02-20240320-10W,F02,F02,group_shuffle,gss_1,train
F02-20240405-12W,F02,F02,group_shuffle,gss_1,train
F02-20240417-14W,F02,F02,group_shuffle,gss_1,train
F02-20240508-17W,F02,F02,group_shuffle,gss_1,train
F02-20240522-19W,F02,F02,group_shuffle,gss_1,train
F02-20240529-20W,F02,F02,group_shuffle,gss_1,train
F02-20240619-23W,F02,F02,group_shuffle,gss_1,train
F02-20240626-24W,F02,F02,group_shuffle,gss_1,train
F02-20240710-26W,F02,F02,group_shuffle,gss_1,train
F02-20240724-28W,F02,F02,group_shuffle,gss_1,train
F02-20240807-30W,F02,F02,group_shuffle,gss_1,train
F02-20240902-33W,F02,F02,group_shuffle,gss_1,train
F02-20240918-36W,F02,F02,group_shuffle,gss_1,train
F03-20240110-0W,F03,F03,group_shuffle,gss_1,train
F03-20240124-2W,F03,F03,group_shuffle,gss_1,train
F03-20240207-4W,F03,F03,group_shuffle,gss_1,train
F03-20240221-6W,F03,F03,group_shuffle,gss_1,train
F03-20240306-8W,F03,F03,group_shuffle,gss_1,train
F03-20240320-10W,F03,F03,group_shuffle,gss_1,train
F03-20240405-12W,F03,F03,group_shuffle,gss_1,train
F03-20240417-14W,F03,F03,group_shuffle,gss_1,train
F03-20240508-17W,F03,F03,group_shuffle,gss_1,train
F03-20240522-19W,F03,F03,group_shuffle,gss_1,train
F03-20240529-20W,F03,F03,group_shuffle,gss_1,train
F03-20240619-23W,F03,F03,group_shuffle,gss_1,train
F03-20240626-24W,F03,F03,group_shuffle,gss_1,train
F03-20240710-26W,F03,F03,group_shuffle,gss_1,train
F03-20240724-28W,F03,F03,group_shuffle,gss_1,train
F03-20240807-30W,F03,F03,group_shuffle,gss_1,train
F03-20240902-33W,F03,F03,group_shuffle,gss_1,train
F03-20240918-36W,F03,F03,group_shuffle,gss_1,train
F04-20240110-0W,F04,F04,group_shuffle,gss_1,train
F04-20240124-2W,F04,F04,group_shuffle,gss_1,train
F04-20240207-4W,F04,F04,group_shuffle,gss_1,train
F04-20240221-6W,F04,F04,group_shuffle,gss_1,train
F04-20240306-8W,F04,F04,group_shuffle,gss_1,train
F04-20240320-10W,F04,F04,group_shuffle,gss_1,train
F04-20240405-12W,F04,F04,group_shuffle,gss_1,train
F04-20240417-14W,F04,F04,group_shuffle,gss_1,train
F04-20240508-17W,F04,F04,group_shuffle,gss_1,train
F04-20240522-19W,F04,F04,group_shuffle,gss_1,train
F04-20240529-20W,F04,F04,group_shuffle,gss_1,train
F04-20240619-23W,F04,F04,group_shuffle,gss_1,train
F04-20240626-24W,F04,F04,group_shuffle,gss_1,train
F04-20240710-26W,F04,F04,group_shuffle,gss_1,train
F04-20240724-28W,F04,F04,group_shuffle,gss_1,train
F04-20240807-30W,F04,F04,group_shuffle,gss_1,train
F04-20240902-33W,F04,F04,group_shuffle,gss_1,train
F04-20240918-36W,F04,F04,group_shuffle,gss_1,train
F05-20240110-0W,F05,F05,group_shuffle,gss_1,train
F05-20240124-2W,F05,F05,group_shuffle,gss_1,train
F05-20240207-4W,F05,F05,group_shuffle,gss_1,train
F05-20240221-6W,F05,F05,group_shuffle,gss_1,train
F05-20240306-8W,F05,F05,group_shuffle,gss_1,train
F05-20240320-10W,F05,F05,group_shuffle,gss_1,train
F05-20240405-12W,F05,F05,group_shuffle,gss_1,train
F05-20240417-14W,F05,F05,group_shuffle,gss_1,train
F05-20240508-17W,F05,F05,group_shuffle,gss_1,train
F05-20240522-19W,F05,F05,group_shuffle,gss_1,train
F05-20240529-20W,F05,F05,group_shuffle,gss_1,train
F05-20240619-23W,F05,F05,group_shuffle,gss_1,train
F05-20240626-24W,F05,F05,group_shuffle,gss_1,train
F05-20240710-26W,F05,F05,group_shuffle,gss_1,train
F05-20240724-28W,F05,F05,group_shuffle,gss_1,train
F05-20240807-30W,F05,F05,group_shuffle,gss_1,train
F05-20240902-33W,F05,F05,group_shuffle,gss_1,train
F05-20240918-36W,F05,F05,group_shuffle,gss_1,train
F06-20240110-0W,F06,F06,group_shuffle,gss_1,train
F06-20240124-2W,F06,F06,group_shuffle,gss_1,train
F06-20240207-4W,F06,F06,group_shuffle,gss_1,train
F06-20240221-6W,F06,F06,group_shuffle,gss_1,train
F06-20240306-8W,F06,F06,group_shuffle,gss_1,train
F06-20240320-10W,F06,F06,group_shuffle,gss_1,train
F06-20240405-12W,F06,F06,group_shuffle,gss_1,train
F06-20240417-14W,F06,F06,group_shuffle,gss_1,train
F06-20240508-17W,F06,F06,group_shuffle,gss_1,train
F06-20240522-19W,F06,F06,group_shuffle,gss_1,train
F06-20240529-20W,F06,F06,group_shuffle,gss_1,train
F06-20240619-23W,F06,F06,group_shuffle,gss_1,train
F06-20240626-24W,F06,F06,group_shuffle,gss_1,train
F06-20240710-26W,F06,F06,group_shuffle,gss_1,train
F06-20240724-28W,F06,F06,group_shuffle,gss_1,train
F06-20240807-30W,F06,F06,group_shuffle,gss_1,train
F06-20240902-33W,F06,F06,group_shuffle,gss_1,train
F06-20240918-36W,F06,F06,group_shuffle,gss_1,train
G01-20240110-0W,G01,G01,group_shuffle,gss_1,train
G01-20240124-2W,G01,G01,group_shuffle,gss_1,train
G01-20240207-4W,G01,G01,group_shuffle,gss_1,train
G01-20240221-6W,G01,G01,group_shuffle,gss_1,train
G01-20240306-8W,G01,G01,group_shuffle,gss_1,train
G01-20240320-10W,G01,G01,group_shuffle,gss_1,train
G01-20240405-12W,G01,G01,group_shuffle,gss_1,train
G01-20240417-14W,G01,G01,group_shuffle,gss_1,train
G01-20240508-17W,G01,G01,group_shuffle,gss_1,train
G01-20240522-19W,G01,G01,group_shuffle,gss_1,train
G01-20240529-20W,G01,G01,group_shuffle,gss_1,train
G01-20240619-23W,G01,G01,group_shuffle,gss_1,train
G01-20240626-24W,G01,G01,group_shuffle,gss_1,train
G01-20240710-26W,G01,G01,group_shuffle,gss_1,train
G01-20240724-28W,G01,G01,group_shuffle,gss_1,train
G01-20240807-30W,G01,G01,group_shuffle,gss_1,train
G01-20240902-33W,G01,G01,group_shuffle,gss_1,train
G01-20240918-36W,G01,G01,group_shuffle,gss_1,train
G02-20240110-0W,G02,G02,group_shuffle,gss_1,train
G02-20240124-2W,G02,G02,group_shuffle,gss_1,train
G02-20240207-4W,G02,G02,group_shuffle,gss_1,train
G02-20240221-6W,G02,G02,group_shuffle,gss_1,train
G02-20240306-8W,G02,G02,group_shuffle,gss_1,train
G02-20240320-10W,G02,G02,group_shuffle,gss_1,train
G02-20240405-12W,G02,G02,group_shuffle,gss_1,train
G02-20240417-14W,G02,G02,group_shuffle,gss_1,train
G02-20240508-17W,G02,G02,group_shuffle,gss_1,train
G02-20240522-19W,G02,G02,group_shuffle,gss_1,train
G02-20240529-20W,G02,G02,group_shuffle,gss_1,train
G02-20240619-23W,G02,G02,group_shuffle,gss_1,train
G02-20240626-24W,G02,G02,group_shuffle,gss_1,train
G02-20240710-26W,G02,G02,group_shuffle,gss_1,train
G02-20240724-28W,G02,G02,group_shuffle,gss_1,train
G02-20240807-30W,G02,G02,group_shuffle,gss_1,train
G02-20240902-33W,G02,G02,group_shuffle,gss_1,train
G02-20240918-36W,G02,G02,group_shuffle,gss_1,train
G03-20240110-0W,G03,G03,group_shuffle,gss_1,train
G03-20240124-2W,G03,G03,group_shuffle,gss_1,train
G03-20240207-4W,G03,G03,group_shuffle,gss_1,train
G03-20240221-6W,G03,G03,group_shuffle,gss_1,train
G03-20240306-8W,G03,G03,group_shuffle,gss_1,train
G03-20240320-10W,G03,G03,group_shuffle,gss_1,train
G03-20240405-12W,G03,G03,group_shuffle,gss_1,train
G03-20240417-14W,G03,G03,group_shuffle,gss_1,train
G03-20240508-17W,G03,G03,group_shuffle,gss_1,train
G03-20240522-19W,G03,G03,group_shuffle,gss_1,train
G03-20240529-20W,G03,G03,group_shuffle,gss_1,train
G03-20240619-23W,G03,G03,group_shuffle,gss_1,train
G03-20240626-24W,G03,G03,group_shuffle,gss_1,train
G03-20240710-26W,G03,G03,group_shuffle,gss_1,train
G03-20240724-28W,G03,G03,group_shuffle,gss_1,train
G03-20240807-30W,G03,G03,group_shuffle,gss_1,train
G03-20240902-33W,G03,G03,group_shuffle,gss_1,train
G03-20240918-36W,G03,G03,group_shuffle,gss_1,train
G04-20240110-0W,G04,G04,group_shuffle,gss_1,train
G04-20240124-2W,G04,G04,group_shuffle,gss_1,train
G04-20240207-4W,G04,G04,group_shuffle,gss_1,train
G04-20240221-6W,G04,G04,group_shuffle,gss_1,train
G04-20240306-8W,G04,G04,group_shuffle,gss_1,train
G04-20240320-10W,G04,G04,group_shuffle,gss_1,train
G04-20240405-12W,G04,G04,group_shuffle,gss_1,train
G04-20240417-14W,G04,G04,group_shuffle,gss_1,train
G04-20240508-17W,G04,G04,group_shuffle,gss_1,train
G04-20240522-19W,G04,G04,group_shuffle,gss_1,train
G04-20240529-20W,G04,G04,group_shuffle,gss_1,train
G04-20240619-23W,G04,G04,group_shuffle,gss_1,train
G04-20240626-24W,G04,G04,group_shuffle,gss_1,train
G04-20240710-26W,G04,G04,group_shuffle,gss_1,train
G04-20240724-28W,G04,G04,group_shuffle,gss_1,train
G04-20240807-30W,G04,G04,group_shuffle,gss_1,train
G04-20240902-33W,G04,G04,group_shuffle,gss_1,train
G04-20240918-36W,G04,G04,group_shuffle,gss_1,train
G06-20240110-0W,G06,G06,group_shuffle,gss_1,train
G06-20240124-2W,G06,G06,group_shuffle,gss_1,train
G06-20240207-4W,G06,G06,group_shuffle,gss_1,train
G06-20240221-6W,G06,G06,group_shuffle,gss_1,train
G06-20240306-8W,G06,G06,group_shuffle,gss_1,train
G06-20240320-10W,G06,G06,group_shuffle,gss_1,train
G06-20240405-12W,G06,G06,group_shuffle,gss_1,train
G06-20240417-14W,G06,G06,group_shuffle,gss_1,train
G06-20240508-17W,G06,G06,group_shuffle,gss_1,train
G06-20240522-19W,G06,G06,group_shuffle,gss_1,train
G06-20240529-20W,G06,G06,group_shuffle,gss_1,train
G06-20240619-23W,G06,G06,group_shuffle,gss_1,train
G06-20240626-24W,G06,G06,group_shuffle,gss_1,train
G06-20240710-26W,G06,G06,group_shuffle,gss_1,train
G06-20240724-28W,G06,G06,group_shuffle,gss_1,train
G06-20240807-30W,G06,G06,group_shuffle,gss_1,train
G06-20240902-33W,G06,G06,group_shuffle,gss_1,train
G06-20240918-36W,G06,G06,group_shuffle,gss_1,train
S1MI01-20220518-0W,S1MI01,S1MI01,group_shuffle,gss_1,train
S1MI01-20220603-2W,S1MI01,S1MI01,group_shuffle,gss_1,train
S1MI01-20220609-3W,S1MI01,S1MI01,group_shuffle,gss_1,train
S1MI01-20220616-4W,S1MI01,S1MI01,group_shuffle,gss_1,train
S1MI01-20220623-5W,S1MI01,S1MI01,group_shuffle,gss_1,train
S1MI01-20220630-6W,S1MI01,S1MI01,group_shuffle,gss_1,train
S1MI01-20220708-7W,S1MI01,S1MI01,group_shuffle,gss_1,train
S1MI01-20220714-8W,S1MI01,S1MI01,group_shuffle,gss_1,train
S1MI01-20220721-9W,S1MI01,S1MI01,group_shuffle,gss_1,train
S1MI01-20220802-10W,S1MI01,S1MI01,group_shuffle,gss_1,train
S1MI01-20220822-13W,S1MI01,S1MI01,group_shuffle,gss_1,train
S1MI01-20220906-15W,S1MI01,S1MI01,group_shuffle,gss_1,train
S1MI01-20221102-24W,S1MI01,S1MI01,group_shuffle,gss_1,train
S1MI01-20221110-25W,S1MI01,S1MI01,group_shuffle,gss_1,train
S1MI01-20221206-28W,S1MI01,S1MI01,group_shuffle,gss_1,train
S1MI02-20220518-0W,S1MI02,S1MI02,group_shuffle,gss_1,train
S1MI02-20220603-2W,S1MI02,S1MI02,group_shuffle,gss_1,train
S1MI02-20220609-3W,S1MI02,S1MI02,group_shuffle,gss_1,train
S1MI02-20220616-4W,S1MI02,S1MI02,group_shuffle,gss_1,train
S1MI02-20220623-5W,S1MI02,S1MI02,group_shuffle,gss_1,train
S1MI02-20220630-6W,S1MI02,S1MI02,group_shuffle,gss_1,train
S1MI02-20220708-7W,S1MI02,S1MI02,group_shuffle,gss_1,train
S1MI02-20220714-8W,S1MI02,S1MI02,group_shuffle,gss_1,train
S1MI02-20220721-9W,S1MI02,S1MI02,group_shuffle,gss_1,train
S1MI02-20220802-10W,S1MI02,S1MI02,group_shuffle,gss_1,train
S1MI02-20220822-13W,S1MI02,S1MI02,group_shuffle,gss_1,train
S1MI02-20220906-15W,S1MI02,S1MI02,group_shuffle,gss_1,train
S1MI02-20221102-24W,S1MI02,S1MI02,group_shuffle,gss_1,train
S1MI02-20221110-25W,S1MI02,S1MI02,group_shuffle,gss_1,train
S1MI02-20221206-28W,S1MI02,S1MI02,group_shuffle,gss_1,train
S1MI04-20220518-0W,S1MI04,S1MI04,group_shuffle,gss_1,train
S1MI04-20220603-2W,S1MI04,S1MI04,group_shuffle,gss_1,train
S1MI04-20220609-3W,S1MI04,S1MI04,group_shuffle,gss_1,train
S1MI04-20220616-4W,S1MI04,S1MI04,group_shuffle,gss_1,train
S1MI04-20220623-5W,S1MI04,S1MI04,group_shuffle,gss_1,train
S1MI04-20220630-6W,S1MI04,S1MI04,group_shuffle,gss_1,train
S1MI04-20220708-7W,S1MI04,S1MI04,group_shuffle,gss_1,train
S1MI04-20220714-8W,S1MI04,S1MI04,group_shuffle,gss_1,train
S1MI04-20220721-9W,S1MI04,S1MI04,group_shuffle,gss_1,train
S1MI04-20220802-10W,S1MI04,S1MI04,group_shuffle,gss_1,train
S1MI04-20220822-13W,S1MI04,S1MI04,group_shuffle,gss_1,train
S1MI04-20220906-15W,S1MI04,S1MI04,group_shuffle,gss_1,train
S1MI04-20221102-24W,S1MI04,S1MI04,group_shuffle,gss_1,train
S1MI04-20221110-25W,S1MI04,S1MI04,group_shuffle,gss_1,train
S1MI04-20221206-28W,S1MI04,S1MI04,group_shuffle,gss_1,train
S1MI05-20220518-0W,S1MI05,S1MI05,group_shuffle,gss_1,train
S1MI05-20220603-2W,S1MI05,S1MI05,group_shuffle,gss_1,train
S1MI05-20220609-3W,S1MI05,S1MI05,group_shuffle,gss_1,train
S1MI05-20220616-4W,S1MI05,S1MI05,group_shuffle,gss_1,train
S1MI05-20220623-5W,S1MI05,S1MI05,group_shuffle,gss_1,train
S1MI05-20220630-6W,S1MI05,S1MI05,group_shuffle,gss_1,train
S1MI05-20220708-7W,S1MI05,S1MI05,group_shuffle,gss_1,train
S1MI05-20220714-8W,S1MI05,S1MI05,group_shuffle,gss_1,train
S1MI05-20220721-9W,S1MI05,S1MI05,group_shuffle,gss_1,train
S1MI05-20220802-10W,S1MI05,S1MI05,group_shuffle,gss_1,train
S1MI05-20220822-13W,S1MI05,S1MI05,group_shuffle,gss_1,train
S1MI05-20220906-15W,S1MI05,S1MI05,group_shuffle,gss_1,train
S1MI05-20221102-24W,S1MI05,S1MI05,group_shuffle,gss_1,train
S1MI05-20221110-25W,S1MI05,S1MI05,group_shuffle,gss_1,train
S1MI05-20221206-28W,S1MI05,S1MI05,group_shuffle,gss_1,train
S1MI06-20220518-0W,S1MI06,S1MI06,group_shuffle,gss_1,train
S1MI06-20220603-2W,S1MI06,S1MI06,group_shuffle,gss_1,train
S1MI06-20220609-3W,S1MI06,S1MI06,group_shuffle,gss_1,train
S1MI06-20220616-4W,S1MI06,S1MI06,group_shuffle,gss_1,train
S1MI06-20220623-5W,S1MI06,S1MI06,group_shuffle,gss_1,train
S1MI06-20220630-6W,S1MI06,S1MI06,group_shuffle,gss_1,train
S1MI06-20220708-7W,S1MI06,S1MI06,group_shuffle,gss_1,train
S1MI06-20220714-8W,S1MI06,S1MI06,group_shuffle,gss_1,train
S1MI06-20220721-9W,S1MI06,S1MI06,group_shuffle,gss_1,train
S1MI06-20220802-10W,S1MI06,S1MI06,group_shuffle,gss_1,train
S1MI06-20220822-13W,S1MI06,S1MI06,group_shuffle,gss_1,train
S1MI06-20220906-15W,S1MI06,S1MI06,group_shuffle,gss_1,train
S1MI06-20221102-24W,S1MI06,S1MI06,group_shuffle,gss_1,train
S1MI06-20221110-25W,S1MI06,S1MI06,group_shuffle,gss_1,train
S1MI06-20221206-28W,S1MI06,S1MI06,group_shuffle,gss_1,train
S1MI07-20220518-0W,S1MI07,S1MI07,group_shuffle,gss_1,train
S1MI07-20220603-2W,S1MI07,S1MI07,group_shuffle,gss_1,train
S1MI07-20220609-3W,S1MI07,S1MI07,group_shuffle,gss_1,train
S1MI07-20220616-4W,S1MI07,S1MI07,group_shuffle,gss_1,train
S1MI07-20220623-5W,S1MI07,S1MI07,group_shuffle,gss_1,train
S1MI07-20220630-6W,S1MI07,S1MI07,group_shuffle,gss_1,train
S1MI07-20220708-7W,S1MI07,S1MI07,group_shuffle,gss_1,train
S1MI07-20220714-8W,S1MI07,S1MI07,group_shuffle,gss_1,train
S1MI07-20220721-9W,S1MI07,S1MI07,group_shuffle,gss_1,train
S1MI07-20220802-10W,S1MI07,S1MI07,group_shuffle,gss_1,train
S1MI07-20220822-13W,S1MI07,S1MI07,group_shuffle,gss_1,train
S1MI07-20220906-15W,S1MI07,S1MI07,group_shuffle,gss_1,train
S1MI07-20221102-24W,S1MI07,S1MI07,group_shuffle,gss_1,train
S1MI07-20221110-25W,S1MI07,S1MI07,group_shuffle,gss_1,train
S1MI07-20221206-28W,S1MI07,S1MI07,group_shuffle,gss_1,train
S2SA01-20220518-0W,S2SA01,S2SA01,group_shuffle,gss_1,train
S2SA01-20220603-2W,S2SA01,S2SA01,group_shuffle,gss_1,train
S2SA01-20220609-3W,S2SA01,S2SA01,group_shuffle,gss_1,train
S2SA01-20220616-4W,S2SA01,S2SA01,group_shuffle,gss_1,train
S2SA01-20220623-5W,S2SA01,S2SA01,group_shuffle,gss_1,train
S2SA01-20220630-6W,S2SA01,S2SA01,group_shuffle,gss_1,train
S2SA01-20220708-7W,S2SA01,S2SA01,group_shuffle,gss_1,train
S2SA01-20220714-8W,S2SA01,S2SA01,group_shuffle,gss_1,train
S2SA01-20220721-9W,S2SA01,S2SA01,group_shuffle,gss_1,train
S2SA01-20220802-10W,S2SA01,S2SA01,group_shuffle,gss_1,train
S2SA01-20220822-13W,S2SA01,S2SA01,group_shuffle,gss_1,train
S2SA01-20220906-15W,S2SA01,S2SA01,group_shuffle,gss_1,train
S2SA01-20221102-24W,S2SA01,S2SA01,group_shuffle,gss_1,train
S2SA01-20221110-25W,S2SA01,S2SA01,group_shuffle,gss_1,train
S2SA01-20221206-28W,S2SA01,S2SA01,group_shuffle,gss_1,train
S2SA03-20220518-0W,S2SA03,S2SA03,group_shuffle,gss_1,train
S2SA03-20220603-2W,S2SA03,S2SA03,group_shuffle,gss_1,train
S2SA03-20220609-3W,S2SA03,S2SA03,group_shuffle,gss_1,train
S2SA03-20220616-4W,S2SA03,S2SA03,group_shuffle,gss_1,train
S2SA03-20220623-5W,S2SA03,S2SA03,group_shuffle,gss_1,train
S2SA03-20220630-6W,S2SA03,S2SA03,group_shuffle,gss_1,train
S2SA03-20220708-7W,S2SA03,S2SA03,group_shuffle,gss_1,train
S2SA03-20220714-8W,S2SA03,S2SA03,group_shuffle,gss_1,train
S2SA03-20220721-9W,S2SA03,S2SA03,group_shuffle,gss_1,train
S2SA03-20220802-10W,S2SA03,S2SA03,group_shuffle,gss_1,train
S2SA03-20220822-13W,S2SA03,S2SA03,group_shuffle,gss_1,train
S2SA03-20220906-15W,S2SA03,S2SA03,group_shuffle,gss_1,train
S2SA03-20221102-24W,S2SA03,S2SA03,group_shuffle,gss_1,train
S2SA03-20221110-25W,S2SA03,S2SA03,group_shuffle,gss_1,train
S2SA03-20221206-28W,S2SA03,S2SA03,group_shuffle,gss_1,train
S2SA04-20220518-0W,S2SA04,S2SA04,group_shuffle,gss_1,train
S2SA04-20220603-2W,S2SA04,S2SA04,group_shuffle,gss_1,train
S2SA04-20220609-3W,S2SA04,S2SA04,group_shuffle,gss_1,train
S2SA04-20220616-4W,S2SA04,S2SA04,group_shuffle,gss_1,train
S2SA04-20220623-5W,S2SA04,S2SA04,group_shuffle,gss_1,train
S2SA04-20220630-6W,S2SA04,S2SA04,group_shuffle,gss_1,train
S2SA04-20220708-7W,S2SA04,S2SA04,group_shuffle,gss_1,train
S2SA04-20220714-8W,S2SA04,S2SA04,group_shuffle,gss_1,train
S2SA04-20220721-9W,S2SA04,S2SA04,group_shuffle,gss_1,train
S2SA04-20220802-10W,S2SA04,S2SA04,group_shuffle,gss_1,train
S2SA04-20220822-13W,S2SA04,S2SA04,group_shuffle,gss_1,train
S2SA04-20220906-15W,S2SA04,S2SA04,group_shuffle,gss_1,train
S2SA04-20221102-24W,S2SA04,S2SA04,group_shuffle,gss_1,train
S2SA04-20221110-25W,S2SA04,S2SA04,group_shuffle,gss_1,train
S2SA04-20221206-28W,S2SA04,S2SA04,group_shuffle,gss_1,train
S2SA05-20220518-0W,S2SA05,S2SA05,group_shuffle,gss_1,train
S2SA05-20220603-2W,S2SA05,S2SA05,group_shuffle,gss_1,train
S2SA05-20220609-3W,S2SA05,S2SA05,group_shuffle,gss_1,train
S2SA05-20220616-4W,S2SA05,S2SA05,group_shuffle,gss_1,train
S2SA05-20220623-5W,S2SA05,S2SA05,group_shuffle,gss_1,train
S2SA05-20220630-6W,S2SA05,S2SA05,group_shuffle,gss_1,train
S2SA05-20220708-7W,S2SA05,S2SA05,group_shuffle,gss_1,train
S2SA05-20220714-8W,S2SA05,S2SA05,group_shuffle,gss_1,train
S2SA05-20220721-9W,S2SA05,S2SA05,group_shuffle,gss_1,train
S2SA05-20220802-10W,S2SA05,S2SA05,group_shuffle,gss_1,train
S2SA05-20220822-13W,S2SA05,S2SA05,group_shuffle,gss_1,train
S2SA05-20220906-15W,S2SA05,S2SA05,group_shuffle,gss_1,train
S2SA05-20221102-24W,S2SA05,S2SA05,group_shuffle,gss_1,train
S2SA05-20221110-25W,S2SA05,S2SA05,group_shuffle,gss_1,train
S2SA05-20221206-28W,S2SA05,S2SA05,group_shuffle,gss_1,train
S2SA06-20220518-0W,S2SA06,S2SA06,group_shuffle,gss_1,train
S2SA06-20220603-2W,S2SA06,S2SA06,group_shuffle,gss_1,train
S2SA06-20220609-3W,S2SA06,S2SA06,group_shuffle,gss_1,train
S2SA06-20220616-4W,S2SA06,S2SA06,group_shuffle,gss_1,train
S2SA06-20220623-5W,S2SA06,S2SA06,group_shuffle,gss_1,train
S2SA06-20220630-6W,S2SA06,S2SA06,group_shuffle,gss_1,train
S2SA06-20220708-7W,S2SA06,S2SA06,group_shuffle,gss_1,train
S2SA06-20220714-8W,S2SA06,S2SA06,group_shuffle,gss_1,train
S2SA06-20220721-9W,S2SA06,S2SA06,group_shuffle,gss_1,train
S2SA06-20220802-10W,S2SA06,S2SA06,group_shuffle,gss_1,train
S2SA06-20220822-13W,S2SA06,S2SA06,group_shuffle,gss_1,train
S2SA06-20220906-15W,S2SA06,S2SA06,group_shuffle,gss_1,train
S2SA06-20221102-24W,S2SA06,S2SA06,group_shuffle,gss_1,train
S2SA06-20221110-25W,S2SA06,S2SA06,group_shuffle,gss_1,train
S2SA06-20221206-28W,S2SA06,S2SA06,group_shuffle,gss_1,train
S2SA07-20220518-0W,S2SA07,S2SA07,group_shuffle,gss_1,train
S2SA07-20220603-2W,S2SA07,S2SA07,group_shuffle,gss_1,train
S2SA07-20220609-3W,S2SA07,S2SA07,group_shuffle,gss_1,train
S2SA07-20220616-4W,S2SA07,S2SA07,group_shuffle,gss_1,train
S2SA07-20220623-5W,S2SA07,S2SA07,group_shuffle,gss_1,train
S2SA07-20220630-6W,S2SA07,S2SA07,group_shuffle,gss_1,train
S2SA07-20220708-7W,S2SA07,S2SA07,group_shuffle,gss_1,train
S2SA07-20220714-8W,S2SA07,S2SA07,group_shuffle,gss_1,train
S2SA07-20220721-9W,S2SA07,S2SA07,group_shuffle,gss_1,train
S2SA07-20220802-10W,S2SA07,S2SA07,group_shuffle,gss_1,train
S2SA07-20220822-13W,S2SA07,S2SA07,group_shuffle,gss_1,train
S2SA07-20220906-15W,S2SA07,S2SA07,group_shuffle,gss_1,train
S2SA07-20221102-24W,S2SA07,S2SA07,group_shuffle,gss_1,train
S2SA07-20221110-25W,S2SA07,S2SA07,group_shuffle,gss_1,train
S2SA07-20221206-28W,S2SA07,S2SA07,group_shuffle,gss_1,train
