original_image_name,original_image_path,specimen_id,label,Sample Name,ID,Treatment,Label_Treatment,Ageing Days,A_Surface_Total_Rust_Percentage[%],A_Total_Rust_Category_(1–4),width_px,height_px,source_mode,file_size_bytes,mean_red_0_255,mean_green_0_255,mean_blue_0_255,std_red_0_255,std_green_0_255,std_blue_0_255,mean_rgb_intensity_0_255,mean_channel_std_0_255,mean_luminance_rec709_0_255,mean_luminance_rec709_0_1,luminance_rank_ascending,luminance_percentile_rank
E05-20240508-17W.png,Data/Images_dataset/E05-20240508-17W.png,E05,1,E05-20240508-17W,E05,SA,SA,119,1.889,1,2835,650,RGBA,2385500,139.828107,136.158106,115.424762,29.821544,29.937117,30.035101,130.470325,29.931254,135.441401,0.531143,23,2.784810
E05-20240522-19W.png,Data/Images_dataset/E05-20240522-19W.png,E05,1,E05-20240522-19W,E05,SA,SA,133,2.96,1,2835,650,RGBA,2627169,171.623100,162.166304,135.341692,36.468927,39.786731,41.728379,156.377032,39.328012,162.240082,0.636236,99,12.405063
E05-20240529-20W.png,Data/Images_dataset/E05-20240529-20W.png,E05,1,E05-20240529-20W,E05,SA,SA,140,2.119,1,2835,650,RGBA,2561785,207.278426,191.942565,163.055787,30.186138,34.444866,35.088916,187.425593,33.239973,193.117344,0.757323,348,43.924051
E05-20240619-23W.png,Data/Images_dataset/E05-20240619-23W.png,E05,1,E05-20240619-23W,E05,SA,SA,161,2.133,1,2835,650,RGBA,2576721,177.454766,167.475385,130.632129,29.600670,32.262751,32.093550,158.520760,31.318990,166.936918,0.654655,120,15.063291
E05-20240626-24W.png,Data/Images_dataset/E05-20240626-24W.png,E05,1,E05-20240626-24W,E05,SA,SA,168,3.614,1,2835,650,RGBA,2074515,184.308311,167.418158,140.402815,34.070192,36.462210,35.472617,164.043094,35.335006,169.058496,0.662974,134,16.835443
E05-20240710-26W.png,Data/Images_dataset/E05-20240710-26W.png,E05,1,E05-20240710-26W,E05,SA,SA,182,1.697,1,2835,650,RGBA,2498009,175.452843,165.526653,125.141970,28.875231,31.288225,29.139330,155.373822,29.767595,164.721187,0.645965,113,14.177215
E05-20240724-28W.png,Data/Images_dataset/E05-20240724-28W.png,E05,1,E05-20240724-28W,E05,SA,SA,196,4.77,1,2835,650,RGBA,2314272,175.174057,154.136545,109.781998,28.637886,31.911095,29.799664,146.364200,30.116215,155.406722,0.609438,75,9.367089
E05-20240807-30W.png,Data/Images_dataset/E05-20240807-30W.png,E05,1,E05-20240807-30W,E05,SA,SA,210,3.563,1,2835,650,RGBA,2733678,192.057216,175.072326,138.074467,31.590631,35.887539,34.929358,168.401336,34.135843,176.012068,0.690243,192,24.177215
E05-20240902-33W.png,Data/Images_dataset/E05-20240902-33W.png,E05,1,E05-20240902-33W,E05,SA,SA,231,2.646,1,2835,650,RGBA,2648369,215.978453,196.118863,141.449000,28.322574,36.231329,38.636116,184.515439,34.396673,196.393847,0.770172,386,48.734177
E05-20240918-36W.png,Data/Images_dataset/E05-20240918-36W.png,E05,1,E05-20240918-36W,E05,SA,SA,252,2.385,1,2835,650,RGBA,2563137,199.314015,181.762810,131.168368,31.150110,34.406138,30.851225,170.748398,32.135824,181.841278,0.713103,238,30.000000
E06-20240110-0W.png,Data/Images_dataset/E06-20240110-0W.png,E06,1,E06-20240110-0W,E06,SA,SA,0,0.035,1,2835,650,RGBA,2381411,234.376567,219.844898,194.392004,20.092509,22.097907,22.944479,216.204490,21.711632,221.096632,0.867046,567,71.645570
E06-20240124-2W.png,Data/Images_dataset/E06-20240124-2W.png,E06,1,E06-20240124-2W,E06,SA,SA,14,0,1,2835,650,RGBA,2104974,242.945866,237.423469,229.347631,18.415126,21.651792,23.494582,236.572322,21.187167,238.014455,0.933390,681,86.075949
E06-20240207-4W.png,Data/Images_dataset/E06-20240207-4W.png,E06,1,E06-20240207-4W,E06,SA,SA,28,0.003,1,2835,650,RGBA,2688837,223.783884,211.123679,188.329436,25.164417,26.835394,27.076049,207.745667,26.358620,212.169495,0.832037,516,65.189873
E06-20240221-6W.png,Data/Images_dataset/E06-20240221-6W.png,E06,1,E06-20240221-6W,E06,SA,SA,42,0.001,1,2835,650,RGBA,1959675,236.330257,229.390529,219.145807,23.927338,26.846302,28.597715,228.288864,26.457118,230.126246,0.902456,625,78.987342
E06-20240306-8W.png,Data/Images_dataset/E06-20240306-8W.png,E06,1,E06-20240306-8W,E06,SA,SA,56,0.022,1,2835,650,RGBA,2213821,238.674891,233.196221,219.433806,22.382845,24.977061,26.438970,230.434973,24.599625,233.367340,0.915166,655,82.784810
E06-20240320-10W.png,Data/Images_dataset/E06-20240320-10W.png,E06,1,E06-20240320-10W,E06,SA,SA,70,0.035,1,2835,650,RGBA,2824361,230.385739,222.569666,206.171519,27.696428,29.858859,31.007782,219.708975,29.521023,223.047417,0.874696,582,73.544304
E06-20240405-12W.png,Data/Images_dataset/E06-20240405-12W.png,E06,1,E06-20240405-12W,E06,SA,SA,84,0.055,1,2835,650,RGBA,2195286,209.996629,206.917462,196.776695,26.729452,26.931026,27.338378,204.563596,26.999619,206.839930,0.811137,481,60.759494
E06-20240417-14W.png,Data/Images_dataset/E06-20240417-14W.png,E06,1,E06-20240417-14W,E06,SA,SA,98,0.07,1,2835,650,RGBA,2204408,192.151508,182.914519,158.847590,27.381745,27.575370,26.844836,177.971206,27.267317,183.140670,0.718199,251,31.645570
E06-20240508-17W.png,Data/Images_dataset/E06-20240508-17W.png,E06,1,E06-20240508-17W,E06,SA,SA,119,0.091,1,2835,650,RGBA,2410865,157.808007,154.429152,132.775132,28.665770,27.695642,26.876531,148.337430,27.745981,153.584076,0.602290,64,7.974684
E06-20240522-19W.png,Data/Images_dataset/E06-20240522-19W.png,E06,1,E06-20240522-19W,E06,SA,SA,133,2.397,1,2835,650,RGBA,2687457,173.664129,165.477434,136.623013,35.097742,37.499258,37.288553,158.588192,36.628518,165.134636,0.647587,115,14.430380
E06-20240529-20W.png,Data/Images_dataset/E06-20240529-20W.png,E06,1,E06-20240529-20W,E06,SA,SA,140,1.154,1,2835,650,RGBA,2567922,203.863899,193.567571,166.613462,31.289354,32.286226,31.455783,188.014977,31.677121,193.810483,0.760041,357,45.063291
E06-20240619-23W.png,Data/Images_dataset/E06-20240619-23W.png,E06,1,E06-20240619-23W,E06,SA,SA,161,2.134,1,2835,650,RGBA,2799183,188.372447,175.078612,133.776156,32.181893,34.272737,32.545505,165.742405,33.000045,174.922844,0.685972,183,23.037975
E06-20240626-24W.png,Data/Images_dataset/E06-20240626-24W.png,E06,1,E06-20240626-24W,E06,SA,SA,168,3.537,1,2835,650,RGBA,2592897,170.406979,151.815937,125.681163,30.746928,33.124783,32.279689,149.301360,32.050466,153.881462,0.603457,65,8.101266
E06-20240710-26W.png,Data/Images_dataset/E06-20240710-26W.png,E06,1,E06-20240710-26W,E06,SA,SA,182,2.016,1,2835,650,RGBA,3032996,179.255564,168.718594,125.263107,33.392260,35.690691,32.524327,157.745755,33.869092,167.821268,0.658123,125,15.696203
E06-20240724-28W.png,Data/Images_dataset/E06-20240724-28W.png,E06,1,E06-20240724-28W,E06,SA,SA,196,3.536,1,2835,650,RGBA,2575698,179.683061,157.294076,109.746376,27.216367,29.953435,27.231385,148.907838,28.133729,158.621031,0.622043,84,10.506329
E06-20240807-30W.png,Data/Images_dataset/E06-20240807-30W.png,E06,1,E06-20240807-30W,E06,SA,SA,210,2.163,1,2835,650,RGBA,2827146,199.204447,181.099964,138.334464,30.582511,34.276509,31.883384,172.879625,32.247468,181.861308,0.713182,239,30.126582
E06-20240902-33W.png,Data/Images_dataset/E06-20240902-33W.png,E06,1,E06-20240902-33W,E06,SA,SA,231,4.323,1,2835,650,RGBA,2578552,212.374971,190.620252,140.718744,31.754983,38.733704,38.119217,181.237989,36.202635,191.642416,0.751539,330,41.645570
E06-20240918-36W.png,Data/Images_dataset/E06-20240918-36W.png,E06,1,E06-20240918-36W,E06,SA,SA,252,2.638,1,2835,650,RGBA,2510733,201.444651,180.596404,124.372105,27.865046,31.540537,26.744037,168.804387,28.716540,180.969347,0.709684,224,28.227848
F01-20240110-0W.png,Data/Images_dataset/F01-20240110-0W.png,F01,1,F01-20240110-0W,F01,SA,SA,0,0,1,2835,650,RGBA,2292903,220.751899,202.948387,168.929036,14.762189,16.857363,18.648165,197.543107,16.755906,204.277216,0.801087,462,58.354430
F01-20240124-2W.png,Data/Images_dataset/F01-20240124-2W.png,F01,1,F01-20240124-2W,F01,SA,SA,14,0,1,2835,650,RGBA,2073218,227.834759,214.361817,199.411730,18.659644,19.826686,20.301883,213.869435,19.596071,216.146768,0.847634,546,68.987342
F01-20240207-4W.png,Data/Images_dataset/F01-20240207-4W.png,F01,1,F01-20240207-4W,F01,SA,SA,28,0.001,1,2835,650,RGBA,2781065,189.895248,169.101564,139.726303,22.666459,23.577159,24.179780,166.241038,23.474466,171.401407,0.672162,146,18.354430
F01-20240221-6W.png,Data/Images_dataset/F01-20240221-6W.png,F01,1,F01-20240221-6W,F01,SA,SA,42,0,1,2835,650,RGBA,2039005,215.572358,197.885595,180.376600,20.886574,21.970967,22.551753,197.944851,21.803098,200.381652,0.785810,420,53.037975
F01-20240306-8W.png,Data/Images_dataset/F01-20240306-8W.png,F01,1,F01-20240306-8W,F01,SA,SA,56,0,1,2835,650,RGBA,1755631,243.711803,239.293127,230.870787,15.559565,19.828688,25.985924,237.958572,20.458059,239.624445,0.939704,690,87.215190
F01-20240320-10W.png,Data/Images_dataset/F01-20240320-10W.png,F01,1,F01-20240320-10W,F01,SA,SA,70,0.106,1,2835,650,RGBA,2582159,228.067959,221.268898,208.152205,23.540763,27.589640,33.443080,219.163020,28.191161,221.767353,0.869676,573,72.405063
F01-20240405-12W.png,Data/Images_dataset/F01-20240405-12W.png,F01,1,F01-20240405-12W,F01,SA,SA,84,0.027,1,2835,650,RGBA,2477591,220.224866,217.172931,207.603611,25.916278,29.466872,33.872170,215.000469,29.751773,217.130868,0.851494,556,70.253165
F01-20240417-14W.png,Data/Images_dataset/F01-20240417-14W.png,F01,1,F01-20240417-14W,F01,SA,SA,98,0.317,1,2835,650,RGBA,2056884,201.328465,192.961518,170.671395,31.331957,34.039491,36.456037,188.320459,33.942495,193.130984,0.757376,349,44.050633
F01-20240508-17W.png,Data/Images_dataset/F01-20240508-17W.png,F01,1,F01-20240508-17W,F01,SA,SA,119,0.12,1,2835,650,RGBA,2437649,167.992400,166.717989,145.517480,29.125633,31.888560,31.298166,160.075956,30.770787,165.458252,0.648856,116,14.556962
F01-20240522-19W.png,Data/Images_dataset/F01-20240522-19W.png,F01,1,F01-20240522-19W,F01,SA,SA,133,0.706,1,2835,650,RGBA,2530321,187.487467,181.784937,157.263753,40.862783,43.140284,44.570592,175.512052,42.857886,181.226865,0.710694,228,28.734177
F01-20240529-20W.png,Data/Images_dataset/F01-20240529-20W.png,F01,1,F01-20240529-20W,F01,SA,SA,140,0.129,1,2835,650,RGBA,2435472,181.492325,174.024165,150.271116,30.898697,29.258657,27.922695,168.595869,29.360016,173.896926,0.681949,175,22.025316
F01-20240619-23W.png,Data/Images_dataset/F01-20240619-23W.png,F01,1,F01-20240619-23W,F01,SA,SA,161,0.873,1,2835,650,RGBA,2552696,176.073366,164.968066,126.362727,30.476026,31.027639,29.846407,155.801386,30.450024,164.541747,0.645262,110,13.797468
F01-20240626-24W.png,Data/Images_dataset/F01-20240626-24W.png,F01,1,F01-20240626-24W,F01,SA,SA,168,1.008,1,2835,650,RGBA,1905699,203.718114,190.558876,165.170555,36.126605,39.255254,40.272346,186.482515,38.551402,191.523493,0.751073,329,41.518987
F01-20240710-26W.png,Data/Images_dataset/F01-20240710-26W.png,F01,1,F01-20240710-26W,F01,SA,SA,182,0.9,1,2835,650,RGBA,2588773,175.722168,168.066555,125.377320,33.979204,36.057285,33.312579,156.388681,34.449689,166.611976,0.653380,118,14.810127
F01-20240724-28W.png,Data/Images_dataset/F01-20240724-28W.png,F01,1,F01-20240724-28W,F01,SA,SA,196,3.231,1,2835,650,RGBA,2444265,179.604733,159.756058,113.908020,27.434441,30.841824,30.165024,151.089604,29.480430,160.665658,0.630061,96,12.025316
F01-20240807-30W.png,Data/Images_dataset/F01-20240807-30W.png,F01,1,F01-20240807-30W,F01,SA,SA,210,1.697,1,2835,650,RGBA,2698525,194.928451,174.710898,129.055120,28.944101,30.358575,30.575467,166.231490,29.959381,175.712803,0.689070,189,23.797468
F01-20240902-33W.png,Data/Images_dataset/F01-20240902-33W.png,F01,1,F01-20240902-33W,F01,SA,SA,231,1.648,1,2835,650,RGBA,2849897,217.079938,196.919975,138.795800,27.207799,34.240737,41.480834,184.265238,34.309790,197.009418,0.772586,391,49.367089
F01-20240918-36W.png,Data/Images_dataset/F01-20240918-36W.png,F01,1,F01-20240918-36W,F01,SA,SA,252,1.132,1,2835,650,RGBA,2272843,209.457701,193.007051,141.932783,24.831357,29.576337,30.081234,181.465845,28.162976,192.816897,0.756145,340,42.911392
F02-20240110-0W.png,Data/Images_dataset/F02-20240110-0W.png,F02,1,F02-20240110-0W,F02,SA,SA,0,0,1,2835,650,RGBA,2320782,234.973019,222.462248,195.243162,12.158712,13.736019,15.409139,217.559476,13.767956,223.156820,0.875125,583,73.670886
F02-20240124-2W.png,Data/Images_dataset/F02-20240124-2W.png,F02,1,F02-20240124-2W,F02,SA,SA,14,0,1,2835,650,RGBA,2187350,235.401151,226.612858,215.418010,18.389326,21.111372,22.554398,225.810673,20.685032,227.672981,0.892835,614,77.594937
F02-20240207-4W.png,Data/Images_dataset/F02-20240207-4W.png,F02,1,F02-20240207-4W,F02,SA,SA,28,0,1,2835,650,RGBA,2636036,201.592660,183.071180,155.457543,21.569632,22.218121,22.529669,180.040461,22.105808,185.015142,0.725550,267,33.670886
F02-20240221-6W.png,Data/Images_dataset/F02-20240221-6W.png,F02,1,F02-20240221-6W,F02,SA,SA,42,0,1,2835,650,RGBA,1792000,231.974272,221.211159,209.058541,18.511953,21.097970,22.390554,220.747990,20.666825,222.621978,0.873027,580,73.291139
F02-20240306-8W.png,Data/Images_dataset/F02-20240306-8W.png,F02,1,F02-20240306-8W,F02,SA,SA,56,0.027,1,2835,650,RGBA,2023891,247.706925,243.384338,233.022253,12.402815,14.409319,16.059156,241.371172,14.290430,243.555178,0.955118,710,89.746835
F02-20240320-10W.png,Data/Images_dataset/F02-20240320-10W.png,F02,1,F02-20240320-10W,F02,SA,SA,70,0.059,1,2835,650,RGBA,2696712,219.899523,208.789974,190.281580,26.078007,28.465387,30.358289,206.323692,28.300561,209.815558,0.822806,502,63.417722
F02-20240405-12W.png,Data/Images_dataset/F02-20240405-12W.png,F02,1,F02-20240405-12W,F02,SA,SA,84,0.152,1,2835,650,RGBA,2389706,207.028332,202.001674,189.680791,24.761465,25.438256,26.319482,199.570266,25.506401,202.180774,0.792866,442,55.822785
F02-20240417-14W.png,Data/Images_dataset/F02-20240417-14W.png,F02,1,F02-20240417-14W,F02,SA,SA,98,0.205,1,2835,650,RGBA,2276931,199.824134,189.617274,166.408336,24.735671,25.184899,25.024761,185.283248,24.981777,190.111567,0.745536,313,39.493671
F02-20240508-17W.png,Data/Images_dataset/F02-20240508-17W.png,F02,1,F02-20240508-17W,F02,SA,SA,119,0.636,1,2835,650,RGBA,2262062,185.467427,180.390764,158.234459,31.592562,34.513608,32.987487,174.697550,33.031219,179.870377,0.705374,220,27.721519
F02-20240522-19W.png,Data/Images_dataset/F02-20240522-19W.png,F02,1,F02-20240522-19W,F02,SA,SA,133,1.627,1,2835,650,RGBA,2381261,201.305861,195.045649,172.774231,36.436088,40.118205,43.500166,189.708580,40.018153,194.768573,0.763798,367,46.329114
F02-20240529-20W.png,Data/Images_dataset/F02-20240529-20W.png,F02,1,F02-20240529-20W,F02,SA,SA,140,0.3,1,2835,650,RGBA,2386036,203.490515,193.008176,163.450585,31.538094,31.236114,30.139288,186.649759,30.971165,193.102663,0.757265,347,43.797468
F02-20240619-23W.png,Data/Images_dataset/F02-20240619-23W.png,F02,1,F02-20240619-23W,F02,SA,SA,161,3.719,1,2835,650,RGBA,2566498,184.128915,171.097612,130.413516,32.877415,35.589674,34.716314,161.880014,34.394468,170.930675,0.670316,144,18.101266
F02-20240626-24W.png,Data/Images_dataset/F02-20240626-24W.png,F02,1,F02-20240626-24W,F02,SA,SA,168,4.85,1,2835,650,RGBA,2131141,205.697920,187.256601,154.286743,39.125404,45.543433,47.057418,182.413754,43.908752,188.796801,0.740380,302,38.101266
F02-20240710-26W.png,Data/Images_dataset/F02-20240710-26W.png,F02,2,F02-20240710-26W,F02,SA,SA,182,6.675,2,2835,650,RGBA,2389129,176.558443,164.609303,119.547070,37.611671,41.979749,38.408089,153.571606,39.333170,163.896197,0.642730,105,13.164557
F02-20240724-28W.png,Data/Images_dataset/F02-20240724-28W.png,F02,2,F02-20240724-28W,F02,SA,SA,196,6.941,2,2835,650,RGBA,2095474,186.316297,162.416820,111.237966,31.253517,36.194494,33.059911,153.323694,33.502640,163.802735,0.642364,104,13.037975
F02-20240807-30W.png,Data/Images_dataset/F02-20240807-30W.png,F02,1,F02-20240807-30W,F02,SA,SA,210,4.151,1,2835,650,RGBA,3046201,206.081737,182.614250,134.010628,31.841720,37.943888,35.746489,174.235538,35.177366,184.094256,0.721938,257,32.405063
F02-20240902-33W.png,Data/Images_dataset/F02-20240902-33W.png,F02,2,F02-20240902-33W,F02,SA,SA,231,5.736,2,2835,650,RGBA,2302003,221.540562,201.520253,154.549828,33.246327,44.908084,48.161681,192.536881,42.105364,202.385306,0.793668,445,56.202532
F02-20240918-36W.png,Data/Images_dataset/F02-20240918-36W.png,F02,1,F02-20240918-36W,F02,SA,SA,252,3.389,1,2835,650,RGBA,1982447,214.319770,190.613862,132.742848,30.124611,35.526904,32.250274,179.225493,32.633930,191.475451,0.750884,327,41.265823
F03-20240110-0W.png,Data/Images_dataset/F03-20240110-0W.png,F03,1,F03-20240110-0W,F03,SA,SA,0,0.037,1,2835,650,RGBA,2074062,241.397010,231.908964,208.709499,13.881580,16.072437,17.880078,227.338491,15.944698,232.251122,0.910789,642,81.139241
F03-20240124-2W.png,Data/Images_dataset/F03-20240124-2W.png,F03,1,F03-20240124-2W,F03,SA,SA,14,0,1,2835,650,RGBA,1928753,243.315318,237.757124,230.776491,17.313527,19.944776,21.723580,237.282978,19.660628,238.434794,0.935038,683,86.329114
F03-20240207-4W.png,Data/Images_dataset/F03-20240207-4W.png,F03,1,F03-20240207-4W,F03,SA,SA,28,0.035,1,2835,650,RGBA,2701471,225.447124,213.087816,192.137439,22.246444,24.300763,26.645992,210.224126,24.397733,214.202788,0.840011,534,67.468354
F03-20240221-6W.png,Data/Images_dataset/F03-20240221-6W.png,F03,1,F03-20240221-6W,F03,SA,SA,42,0.041,1,2835,650,RGBA,1759427,241.748629,234.450108,224.399624,17.808420,24.319947,32.215055,233.532787,24.781141,235.276129,0.922651,669,84.556962
F03-20240306-8W.png,Data/Images_dataset/F03-20240306-8W.png,F03,1,F03-20240306-8W,F03,SA,SA,56,1.882,1,2835,650,RGBA,2041546,248.224277,234.158044,212.062966,14.141236,35.642927,54.219087,231.481762,34.667750,235.553260,0.923738,672,84.936709
F03-20240320-10W.png,Data/Images_dataset/F03-20240320-10W.png,F03,1,F03-20240320-10W,F03,SA,SA,70,2.883,1,2835,650,RGBA,2573123,237.280615,220.408018,194.878123,20.250090,38.427207,54.308913,217.522252,37.662070,222.151874,0.871184,577,72.911392
F03-20240405-12W.png,Data/Images_dataset/F03-20240405-12W.png,F03,1,F03-20240405-12W,F03,SA,SA,84,3.877,1,2835,650,RGBA,2364527,216.386707,202.900518,184.747588,23.896165,38.141492,49.232580,201.344938,37.090079,204.457040,0.801792,466,58.860759
F03-20240417-14W.png,Data/Images_dataset/F03-20240417-14W.png,F03,1,F03-20240417-14W,F03,SA,SA,98,4.413,1,2835,650,RGBA,2267593,204.796389,187.715166,155.942216,28.090708,36.825992,42.177123,182.817924,35.697941,189.052627,0.741383,307,38.734177
F03-20240508-17W.png,Data/Images_dataset/F03-20240508-17W.png,F03,1,F03-20240508-17W,F03,SA,SA,119,4.708,1,2835,650,RGBA,2401446,196.138617,181.077452,147.105430,26.082776,33.792730,37.852874,174.773833,32.576127,181.826676,0.713046,237,29.873418
F03-20240522-19W.png,Data/Images_dataset/F03-20240522-19W.png,F03,1,F03-20240522-19W,F03,SA,SA,133,3.589,1,2835,650,RGBA,2382416,214.836659,201.458027,170.856448,42.196873,50.178832,59.241568,195.717045,50.539091,202.092890,0.792521,441,55.696203
F03-20240529-20W.png,Data/Images_dataset/F03-20240529-20W.png,F03,1,F03-20240529-20W,F03,SA,SA,140,4.948,1,2835,650,RGBA,2298053,189.754868,178.058685,149.484865,43.805805,43.314424,41.776696,172.432806,42.965642,178.482263,0.699930,210,26.455696
F03-20240619-23W.png,Data/Images_dataset/F03-20240619-23W.png,F03,1,F03-20240619-23W,F03,SA,SA,161,4.186,1,2835,650,RGBA,2557896,205.751897,187.055658,139.507944,31.025687,36.830985,39.255257,177.438500,35.703976,187.597534,0.735677,295,37.215190
F03-20240626-24W.png,Data/Images_dataset/F03-20240626-24W.png,F03,2,F03-20240626-24W,F03,SA,SA,168,7.125,2,2835,650,RGBA,1609228,197.897050,177.601338,148.121706,40.676947,47.267229,50.677681,174.540031,46.207286,179.787777,0.705050,219,27.594937
F03-20240710-26W.png,Data/Images_dataset/F03-20240710-26W.png,F03,2,F03-20240710-26W,F03,SA,SA,182,6.694,2,2835,650,RGBA,2250781,189.266031,173.046632,125.540126,33.892784,40.937577,40.186719,162.617596,38.339027,173.064906,0.678686,163,20.506329
F03-20240724-28W.png,Data/Images_dataset/F03-20240724-28W.png,F03,2,F03-20240724-28W,F03,SA,SA,196,5.853,2,2835,650,RGBA,2090446,207.359271,178.847415,127.425834,27.107810,36.468993,37.873580,171.210840,33.816794,181.196397,0.710574,226,28.481013
F03-20240807-30W.png,Data/Images_dataset/F03-20240807-30W.png,F03,2,F03-20240807-30W,F03,SA,SA,210,5.033,2,2835,650,RGBA,3390481,220.084004,190.829124,131.812357,31.820509,42.725588,46.552346,180.908495,40.366148,192.787701,0.756030,339,42.784810
F03-20240902-33W.png,Data/Images_dataset/F03-20240902-33W.png,F03,2,F03-20240902-33W,F03,SA,SA,231,6.464,2,2835,650,RGBA,2617006,229.030104,200.907338,133.886566,29.424781,46.244980,54.795175,187.941336,43.488312,202.047339,0.792343,439,55.443038
F03-20240918-36W.png,Data/Images_dataset/F03-20240918-36W.png,F03,1,F03-20240918-36W,F03,SA,SA,252,4.206,1,2835,650,RGBA,2050794,218.496716,194.174103,138.208249,26.816341,36.508175,36.889543,183.626356,33.404686,195.304356,0.765899,372,46.962025
F04-20240110-0W.png,Data/Images_dataset/F04-20240110-0W.png,F04,1,F04-20240110-0W,F04,SA,SA,0,0.037,1,2835,650,RGBA,2197442,239.455664,230.997249,208.386870,14.572071,16.330596,17.706591,226.279927,16.203086,231.163039,0.906522,632,79.873418
F04-20240124-2W.png,Data/Images_dataset/F04-20240124-2W.png,F04,1,F04-20240124-2W,F04,SA,SA,14,0.048,1,2835,650,RGBA,2074144,238.195037,232.060462,225.661058,21.962264,25.477729,27.732928,231.972185,25.057640,232.902635,0.913344,651,82.278481
F04-20240207-4W.png,Data/Images_dataset/F04-20240207-4W.png,F04,1,F04-20240207-4W,F04,SA,SA,28,0.122,1,2835,650,RGBA,2666541,217.313640,207.298885,191.640838,28.534596,31.143544,33.487089,205.417788,31.055076,208.297511,0.816853,491,62.025316
F04-20240221-6W.png,Data/Images_dataset/F04-20240221-6W.png,F04,1,F04-20240221-6W,F04,SA,SA,42,0.001,1,2835,650,RGBA,1632164,238.005603,232.928977,227.548245,22.187947,26.995654,30.811799,232.827608,26.665133,233.619779,0.916156,658,83.164557
F04-20240306-8W.png,Data/Images_dataset/F04-20240306-8W.png,F04,1,F04-20240306-8W,F04,SA,SA,56,0.698,1,2835,650,RGBA,1906093,244.647305,237.063760,225.348881,18.488271,30.737968,40.658715,235.686649,29.961651,237.830207,0.932667,679,85.822785
F04-20240320-10W.png,Data/Images_dataset/F04-20240320-10W.png,F04,2,F04-20240320-10W,F04,SA,SA,70,5.076,2,2835,650,RGBA,2785491,228.573178,209.988652,186.074600,28.257324,46.766030,60.118222,208.212143,45.047192,212.213128,0.832208,519,65.569620
F04-20240405-12W.png,Data/Images_dataset/F04-20240405-12W.png,F04,2,F04-20240405-12W,F04,SA,SA,84,6.984,2,2835,650,RGBA,2706857,207.022728,191.746357,172.638334,30.359360,46.493137,57.235288,190.469140,44.695928,193.614514,0.759273,356,44.936709
F04-20240417-14W.png,Data/Images_dataset/F04-20240417-14W.png,F04,2,F04-20240417-14W,F04,SA,SA,98,9.464,2,2835,650,RGBA,2375256,190.269744,170.565250,140.107248,36.807405,46.180094,49.474620,166.980747,44.154040,172.555358,0.676688,160,20.126582
F04-20240508-17W.png,Data/Images_dataset/F04-20240508-17W.png,F04,2,F04-20240508-17W,F04,SA,SA,119,8.983,2,2835,650,RGBA,2409045,188.232555,172.426657,139.592470,37.110911,47.159029,51.152423,166.750561,45.140788,173.416362,0.680064,170,21.392405
F04-20240522-19W.png,Data/Images_dataset/F04-20240522-19W.png,F04,2,F04-20240522-19W,F04,SA,SA,133,6.765,2,2835,650,RGBA,2475135,214.784518,194.846363,156.190358,34.232607,47.436462,54.231047,188.607079,45.300038,196.294251,0.769781,384,48.481013
F04-20240529-20W.png,Data/Images_dataset/F04-20240529-20W.png,F04,2,F04-20240529-20W,F04,SA,SA,140,7.543,2,2835,650,RGBA,2585302,190.197713,175.289764,145.644275,30.910431,42.096773,46.996656,170.377250,40.001286,176.318789,0.691446,193,24.303797
F04-20240619-23W.png,Data/Images_dataset/F04-20240619-23W.png,F04,2,F04-20240619-23W,F04,SA,SA,161,9.828,2,2835,650,RGBA,2734184,193.523985,173.694225,129.175452,35.925680,46.519374,49.612242,165.464554,44.019099,174.695777,0.685081,180,22.658228
F04-20240626-24W.png,Data/Images_dataset/F04-20240626-24W.png,F04,2,F04-20240626-24W,F04,SA,SA,168,11.835,2,2835,650,RGBA,2293907,189.598347,165.445655,131.093144,32.995470,44.768288,48.323286,162.045715,42.029014,168.100266,0.659217,127,15.949367
F04-20240710-26W.png,Data/Images_dataset/F04-20240710-26W.png,F04,2,F04-20240710-26W,F04,SA,SA,182,10.881,2,2835,650,RGBA,2549720,172.284331,153.701862,108.812599,32.574579,40.475290,39.235540,144.932930,37.428470,154.411490,0.605535,71,8.860759
F04-20240724-28W.png,Data/Images_dataset/F04-20240724-28W.png,F04,2,F04-20240724-28W,F04,SA,SA,196,12.656,2,2835,650,RGBA,2385927,196.689442,164.407025,113.735477,35.852322,45.785193,43.010503,158.277315,41.549339,167.611781,0.657301,124,15.569620
F04-20240807-30W.png,Data/Images_dataset/F04-20240807-30W.png,F04,2,F04-20240807-30W,F04,SA,SA,210,10.801,2,2835,650,RGBA,2937264,223.185576,186.341579,122.904964,38.279446,55.173716,57.584338,177.477373,50.345834,189.594489,0.743508,311,39.240506
F04-20240902-33W.png,Data/Images_dataset/F04-20240902-33W.png,F04,2,F04-20240902-33W,F04,SA,SA,231,9.888,2,2835,650,RGBA,3159585,210.277824,179.562446,132.757762,40.199003,50.982588,50.247640,174.199344,47.143077,182.713237,0.716522,248,31.265823
F04-20240918-36W.png,Data/Images_dataset/F04-20240918-36W.png,F04,2,F04-20240918-36W,F04,SA,SA,252,7.361,2,2835,650,RGBA,2542795,198.735870,169.617081,115.541006,32.859469,39.913952,37.126362,161.297986,36.633261,171.903443,0.674131,151,18.987342
