old_path,new_path_or_deleted,action,reason
report_v2/qa/v3/review_thesis_v3-06.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-06.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-12.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-12.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-13.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-13.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-07.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-07.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/R-06_replay.png,archive/agent_working_notes/report_v2/qa/v3/R-06_replay.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-39.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-39.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-11.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-11.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-05.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-05.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-04.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-04.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-10.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-10.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-38.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-38.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-14.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-14.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-28.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-28.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/R-03_replay.png,archive/agent_working_notes/report_v2/qa/v3/R-03_replay.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/M3-07_replay.png,archive/agent_working_notes/report_v2/qa/v3/M3-07_replay.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-29.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-29.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-01.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-01.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-15.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-15.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-03.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-03.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-17.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-17.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/M3-16_replay.png,archive/agent_working_notes/report_v2/qa/v3/M3-16_replay.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-16.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-16.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-02.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-02.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/guardrail_review.json,archive/agent_working_notes/report_v2/qa/v3/guardrail_review.json,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/article_final_log.txt,archive/agent_working_notes/report_v2/qa/v3/article_final_log.txt,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-27.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-27.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-33.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-33.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/M3-04_replay.png,archive/agent_working_notes/report_v2/qa/v3/M3-04_replay.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/rendered_documents.json,archive/agent_working_notes/report_v2/qa/v3/rendered_documents.json,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_article_v3-5.png,archive/agent_working_notes/report_v2/qa/v3/review_article_v3-5.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_article_v3-4.png,archive/agent_working_notes/report_v2/qa/v3/review_article_v3-4.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/M4-01_replay.png,archive/agent_working_notes/report_v2/qa/v3/M4-01_replay.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-32.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-32.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-26.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-26.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/VERIFICATION.md,archive/agent_working_notes/report_v2/qa/v3/VERIFICATION.md,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-18.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-18.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-30.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-30.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-24.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-24.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-25.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-25.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/M3-15_replay.png,archive/agent_working_notes/report_v2/qa/v3/M3-15_replay.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-31.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-31.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-19.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-19.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_article_v3_contact_1.png,archive/agent_working_notes/report_v2/qa/v3/review_article_v3_contact_1.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-35.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-35.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-21.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-21.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-09.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-09.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_article_v3-3.png,archive/agent_working_notes/report_v2/qa/v3/review_article_v3-3.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_article_v3-2.png,archive/agent_working_notes/report_v2/qa/v3/review_article_v3-2.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/R-08_replay.png,archive/agent_working_notes/report_v2/qa/v3/R-08_replay.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-08.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-08.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-20.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-20.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-34.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-34.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/M4-06_text.txt,archive/agent_working_notes/report_v2/qa/v3/M4-06_text.txt,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/preservation_check.json,archive/agent_working_notes/report_v2/qa/v3/preservation_check.json,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-22.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-22.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-36.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-36.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/visual_review.json,archive/agent_working_notes/report_v2/qa/v3/visual_review.json,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/article_build.txt,archive/agent_working_notes/report_v2/qa/v3/article_build.txt,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_article_v3-1.png,archive/agent_working_notes/report_v2/qa/v3/review_article_v3-1.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-37.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-37.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-23.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-23.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/R-05_replay.png,archive/agent_working_notes/report_v2/qa/v3/R-05_replay.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/R-02_replay.png,archive/agent_working_notes/report_v2/qa/v3/R-02_replay.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/M3-06_replay.png,archive/agent_working_notes/report_v2/qa/v3/M3-06_replay.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/M3-01-8.png,archive/agent_working_notes/report_v2/qa/v3/M3-01-8.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3_contact_4.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3_contact_4.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3_contact_5.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3_contact_5.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/numeric_lint_exceptions.json,archive/agent_working_notes/report_v2/qa/v3/numeric_lint_exceptions.json,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/final_validation.json,archive/agent_working_notes/report_v2/qa/v3/final_validation.json,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3_contact_1.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3_contact_1.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/R-07_replay.png,archive/agent_working_notes/report_v2/qa/v3/R-07_replay.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3_contact_2.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3_contact_2.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3_contact_3.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3_contact_3.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/qa/v3/review_thesis_v3-40.png,archive/agent_working_notes/report_v2/qa/v3/review_thesis_v3-40.png,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/critique/V2_RESPONSE.md,archive/agent_working_notes/report_v2/critique/V2_RESPONSE.md,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
report_v2/critique/V1_REVIEW.md,archive/agent_working_notes/report_v2/critique/V1_REVIEW.md,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
activity_report/notes/chapter4_batchB_evidence_plan.md,archive/agent_working_notes/activity_report/notes/chapter4_batchB_evidence_plan.md,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
activity_report/notes/chapter5_evidence_plan.md,archive/agent_working_notes/activity_report/notes/chapter5_evidence_plan.md,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
activity_report/notes/chapter6_interpretation_plan.md,archive/agent_working_notes/activity_report/notes/chapter6_interpretation_plan.md,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
activity_report/notes/front_matter_summary_plan.md,archive/agent_working_notes/activity_report/notes/front_matter_summary_plan.md,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
activity_report/notes/chapter10_plan.md,archive/agent_working_notes/activity_report/notes/chapter10_plan.md,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
activity_report/notes/chapter7_9_plan.md,archive/agent_working_notes/activity_report/notes/chapter7_9_plan.md,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
activity_report/notes/evidence_log.md,archive/agent_working_notes/activity_report/notes/evidence_log.md,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
activity_report/notes/chapter4_batchA_evidence_plan.md,archive/agent_working_notes/activity_report/notes/chapter4_batchA_evidence_plan.md,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
activity_report/notes/chapter1_plan.md,archive/agent_working_notes/activity_report/notes/chapter1_plan.md,ARCHIVE,Historical evidence/review records; preserve bytes and original script/report lookup paths.
AUGMENTATION_PLAN.md,archive/agent_working_notes/AUGMENTATION_PLAN.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
CLAUDE.md,archive/agent_working_notes/CLAUDE.md,ARCHIVE_REPLACE,Keep a concise current entry guide; preserve the original documentation and its claims in the archive.
DECISIONS.md,archive/agent_working_notes/DECISIONS.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
Documentation/augment_dataset_code_explanation.md,docs/reference/augmentation_code.md,MOVE,Detailed function and preprocessing reference; useful to future maintainers. Limitations remain disclosed; original text unchanged.
Documentation/augmentation_email_analysis.md,archive/agent_working_notes/Documentation/augmentation_email_analysis.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
Documentation/augmentation_independent_plan.md,archive/agent_working_notes/Documentation/augmentation_independent_plan.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
Documentation/augmentation_journal_plan.md,archive/agent_working_notes/Documentation/augmentation_journal_plan.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
Documentation/augmentation_methodology_final.md,archive/agent_working_notes/Documentation/augmentation_methodology_final.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
Documentation/augmentation_methodology_report.md,archive/agent_working_notes/Documentation/augmentation_methodology_report.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
Documentation/augmentation_methodology_review.md,archive/agent_working_notes/Documentation/augmentation_methodology_review.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
Documentation/augmentation_objective_decision.md,archive/agent_working_notes/Documentation/augmentation_objective_decision.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
Documentation/augmentation_phase1_intent.md,archive/agent_working_notes/Documentation/augmentation_phase1_intent.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
Documentation/augmentation_phase2_professor_plan.md,archive/agent_working_notes/Documentation/augmentation_phase2_professor_plan.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
Documentation/augmentation_readiness_assessment.md,archive/agent_working_notes/Documentation/augmentation_readiness_assessment.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
Documentation/codex/make_splits_prompt.md,archive/agent_working_notes/Documentation/codex/make_splits_prompt.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
Documentation/final_augmentation_strategy.md,archive/agent_working_notes/Documentation/final_augmentation_strategy.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
Documentation/final_strategy.md,archive/agent_working_notes/Documentation/final_strategy.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
Documentation/project_review.md,archive/agent_working_notes/Documentation/project_review.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
Documentation/splitting_strategy.md,archive/agent_working_notes/Documentation/splitting_strategy.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
Documentation/verification_audit.md,archive/agent_working_notes/Documentation/verification_audit.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
MORNING_SUMMARY.md,archive/agent_working_notes/MORNING_SUMMARY.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
REPORT_PLANNING.md,archive/agent_working_notes/REPORT_PLANNING.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
activity_report/CODEX_DELIVERY_CLEANUP_PROMPT.md,archive/agent_working_notes/activity_report/CODEX_DELIVERY_CLEANUP_PROMPT.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
augmentation/README.md,archive/agent_working_notes/augmentation/README.md,ARCHIVE_REPLACE,Keep a concise current entry guide; preserve the original documentation and its claims in the archive.
main/README.md,archive/agent_working_notes/main/README.md,ARCHIVE_REPLACE,Keep a concise current entry guide; preserve the original documentation and its claims in the archive.
main_2/README.md,archive/agent_working_notes/main_2/README.md,ARCHIVE_REPLACE,Keep a concise current entry guide; preserve the original documentation and its claims in the archive.
main_3/README.md,archive/agent_working_notes/main_3/README.md,ARCHIVE_REPLACE,Keep a concise current entry guide; preserve the original documentation and its claims in the archive.
main_3/reports/meeting_report/executive_summary.md,archive/agent_working_notes/main_3/reports/meeting_report/executive_summary.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_3/reports/meeting_report/figures_explained.md,archive/agent_working_notes/main_3/reports/meeting_report/figures_explained.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_3/reports/meeting_report/limitations_and_next_steps.md,archive/agent_working_notes/main_3/reports/meeting_report/limitations_and_next_steps.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_3/reports/meeting_report/main2_vs_main3.md,archive/agent_working_notes/main_3/reports/meeting_report/main2_vs_main3.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_3/reports/meeting_report/results_analysis.md,archive/agent_working_notes/main_3/reports/meeting_report/results_analysis.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_3/reports/meeting_report/talking_points.md,archive/agent_working_notes/main_3/reports/meeting_report/talking_points.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_3/reports/meeting_report/technical_report.md,archive/agent_working_notes/main_3/reports/meeting_report/technical_report.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/BENCHMARK_DIAGNOSTICS.md,archive/agent_working_notes/main_4/BENCHMARK_DIAGNOSTICS.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/CODEBASE_GUIDE.md,archive/agent_working_notes/main_4/CODEBASE_GUIDE.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/COMPLETE_PROJECT_REPORT.md,archive/agent_working_notes/main_4/COMPLETE_PROJECT_REPORT.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/CSV_SCHEMA_AUDIT.md,archive/agent_working_notes/main_4/CSV_SCHEMA_AUDIT.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/FEATURE_DIAGNOSTICS.md,archive/agent_working_notes/main_4/FEATURE_DIAGNOSTICS.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/FIGURE_EXPLANATION_GUIDE.md,archive/agent_working_notes/main_4/FIGURE_EXPLANATION_GUIDE.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/FIGURE_REVIEW.md,archive/agent_working_notes/main_4/FIGURE_REVIEW.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/FIXES_APPLIED.md,archive/agent_working_notes/main_4/FIXES_APPLIED.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/IMPLEMENTATION_PLAN.md,archive/agent_working_notes/main_4/IMPLEMENTATION_PLAN.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/MODEL_IMPROVEMENTS_APPLIED.md,archive/agent_working_notes/main_4/MODEL_IMPROVEMENTS_APPLIED.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/MODEL_IMPROVEMENT_PLAN.md,archive/agent_working_notes/main_4/MODEL_IMPROVEMENT_PLAN.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/MODEL_IMPROVEMENT_RESULTS.md,archive/agent_working_notes/main_4/MODEL_IMPROVEMENT_RESULTS.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/NEXT_STEPS_PLAN.md,archive/agent_working_notes/main_4/NEXT_STEPS_PLAN.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/OUTPUT_REVIEW.md,archive/agent_working_notes/main_4/OUTPUT_REVIEW.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/OUTPUT_VISUALIZATION_PLAN.md,archive/agent_working_notes/main_4/OUTPUT_VISUALIZATION_PLAN.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/PROJECT_AUDIT.md,archive/agent_working_notes/main_4/PROJECT_AUDIT.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/PROJECT_CONSTRAINTS.md,archive/agent_working_notes/main_4/PROJECT_CONSTRAINTS.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/PROJECT_EXPLANATION_FOR_PRESENTATION.md,archive/agent_working_notes/main_4/PROJECT_EXPLANATION_FOR_PRESENTATION.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/README.md,archive/agent_working_notes/main_4/README.md,ARCHIVE_REPLACE,Keep a concise current entry guide; preserve the original documentation and its claims in the archive.
main_4/REPORT_EDIT_SUMMARY.md,archive/agent_working_notes/main_4/REPORT_EDIT_SUMMARY.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/SCIENTIFIC_REPORT.md,archive/agent_working_notes/main_4/SCIENTIFIC_REPORT.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4/SCIENTIFIC_SOLUTION_PLAN.md,archive/agent_working_notes/main_4/SCIENTIFIC_SOLUTION_PLAN.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4_old/BENCHMARK_DIAGNOSTICS.md,archive/agent_working_notes/main_4_old/BENCHMARK_DIAGNOSTICS.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4_old/CODEBASE_GUIDE.md,archive/agent_working_notes/main_4_old/CODEBASE_GUIDE.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4_old/COMPLETE_PROJECT_REPORT.md,archive/agent_working_notes/main_4_old/COMPLETE_PROJECT_REPORT.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4_old/CSV_SCHEMA_AUDIT.md,archive/agent_working_notes/main_4_old/CSV_SCHEMA_AUDIT.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
main_4_old/FEATURE_DIAGNOSTICS.md,archive/agent_working_notes/main_4_old/FEATURE_DIAGNOSTICS.md,ARCHIVE,"Historical planning, interpretation, audit, meeting narrative, or task prompt; current essentials extracted into curated project docs."
